date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,2133.25,2148.75,2055.0,2085.35,585532
2025-04-02 00:00:00+05:30,2088.2,2139.45,2068.9,2111.75,358738
2025-04-03 00:00:00+05:30,2080.0,2125.0,2078.0,2093.25,271312
2025-04-04 00:00:00+05:30,2099.25,2111.95,1989.05,2016.1,453071
2025-04-07 00:00:00+05:30,1656.05,1977.0,1656.05,1962.2,897349
2025-04-08 00:00:00+05:30,2032.35,2032.35,1952.05,1977.45,664065
2025-04-09 00:00:00+05:30,1973.1,1982.25,1920.0,1939.3,460710
2025-04-11 00:00:00+05:30,2000.0,2004.9,1924.0,1967.2,742973
2025-04-15 00:00:00+05:30,1991.9,2028.4,1971.1,2023.6,764428
2025-04-16 00:00:00+05:30,2025.0,2062.0,2002.0,2053.3,332614
2025-04-17 00:00:00+05:30,2051.9,2080.0,2005.5,2015.4,322346
2025-04-21 00:00:00+05:30,2043.3,2058.0,1993.1,2030.1,532538
2025-04-22 00:00:00+05:30,2041.0,2092.4,2030.4,2042.3,574885
2025-04-23 00:00:00+05:30,2066.0,2104.5,1916.5,1925.4,1306494
2025-04-24 00:00:00+05:30,1945.0,1957.0,1839.6,1849.6,1331275
2025-04-25 00:00:00+05:30,1858.0,1860.0,1728.2,1739.2,1530943
2025-04-28 00:00:00+05:30,1770.0,1815.0,1729.0,1746.4,1478167
2025-04-29 00:00:00+05:30,1763.5,1773.0,1713.1,1745.9,879950
2025-04-30 00:00:00+05:30,1747.0,1750.0,1683.1,1706.3,1198310
2025-05-02 00:00:00+05:30,1703.0,1705.0,1637.0,1671.1,1501345
2025-05-05 00:00:00+05:30,1676.6,1717.9,1651.3,1682.0,1076691
2025-05-06 00:00:00+05:30,1688.8,1744.7,1676.7,1690.3,1193491
2025-05-07 00:00:00+05:30,1670.0,1692.3,1636.8,1677.7,1019049
2025-05-08 00:00:00+05:30,1677.7,1705.0,1591.1,1608.2,2718584
2025-05-09 00:00:00+05:30,1540.0,1615.0,1540.0,1594.0,896283
2025-05-12 00:00:00+05:30,1642.0,1660.8,1618.0,1624.2,884428
2025-05-13 00:00:00+05:30,1637.2,1651.5,1577.0,1581.1,706027
2025-05-14 00:00:00+05:30,1591.9,1592.7,1550.0,1558.9,777058
2025-05-15 00:00:00+05:30,1562.6,1583.0,1551.0,1571.4,471666
2025-05-16 00:00:00+05:30,1572.0,1580.0,1548.0,1563.2,600896
2025-05-19 00:00:00+05:30,1563.0,1645.0,1560.2,1618.0,1137207
2025-05-20 00:00:00+05:30,1638.0,1641.9,1595.0,1610.2,769576
2025-05-21 00:00:00+05:30,1630.0,1650.0,1575.1,1579.3,959026
2025-05-22 00:00:00+05:30,1580.0,1605.8,1555.7,1558.9,1066305
2025-05-23 00:00:00+05:30,1561.0,1587.0,1548.1,1557.4,1148751
2025-05-26 00:00:00+05:30,1556.0,1572.7,1542.0,1551.9,758592
2025-05-27 00:00:00+05:30,1563.6,1568.3,1548.1,1551.3,294419
2025-05-28 00:00:00+05:30,1558.0,1563.9,1549.2,1555.5,281014
2025-05-29 00:00:00+05:30,1561.0,1584.0,1550.0,1551.1,475862
2025-05-30 00:00:00+05:30,1521.0,1564.9,1521.0,1532.3,608133
2025-06-02 00:00:00+05:30,1532.3,1575.0,1522.0,1545.8,713447
