date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,878.0,892.5,867.0,870.0,11834240
2025-04-02 00:00:00+05:30,873.0,876.0,861.0,867.0,6464950
2025-04-03 00:00:00+05:30,865.0,876.5,846.0,859.5,13966330
2025-04-04 00:00:00+05:30,865.5,880.0,858.5,872.0,18496580
2025-04-07 00:00:00+05:30,834.0,860.0,831.0,857.0,13981240
2025-04-08 00:00:00+05:30,865.0,887.0,865.0,882.0,14775630
2025-04-09 00:00:00+05:30,881.5,884.0,862.5,873.5,10487740
2025-04-11 00:00:00+05:30,882.5,897.0,881.0,892.0,10097220
2025-04-15 00:00:00+05:30,925.5,929.0,907.5,914.0,12633610
2025-04-16 00:00:00+05:30,915.0,917.0,896.5,906.0,7198220
2025-04-17 00:00:00+05:30,904.0,919.0,895.0,916.0,11415130
2025-04-21 00:00:00+05:30,917.0,931.5,914.0,927.0,7824150
2025-04-22 00:00:00+05:30,929.5,939.0,923.0,926.0,11293580
2025-04-23 00:00:00+05:30,928.0,935.0,915.0,932.0,10818720
2025-04-24 00:00:00+05:30,962.0,966.0,927.0,930.0,18496710
2025-04-25 00:00:00+05:30,931.0,934.5,899.0,911.0,10893540
2025-04-28 00:00:00+05:30,908.0,912.5,900.0,909.0,9946560
2025-04-29 00:00:00+05:30,913.0,914.5,896.0,909.0,11768180
2025-04-30 00:00:00+05:30,884.0,889.0,855.5,863.5,39690570
2025-05-02 00:00:00+05:30,857.5,891.5,856.5,886.0,22026750
2025-05-05 00:00:00+05:30,888.0,903.0,886.5,893.0,8930610
2025-05-06 00:00:00+05:30,891.0,897.5,875.0,880.0,12040870
2025-05-07 00:00:00+05:30,875.0,900.0,872.0,899.0,11635570
2025-05-08 00:00:00+05:30,898.0,907.5,877.5,883.0,12018090
2025-05-09 00:00:00+05:30,865.0,878.0,860.5,864.0,12151340
2025-05-12 00:00:00+05:30,885.0,903.0,882.5,902.0,10638220
2025-05-13 00:00:00+05:30,900.5,916.0,899.0,904.0,13363000
2025-05-14 00:00:00+05:30,904.5,911.0,901.0,908.0,7594000
2025-05-15 00:00:00+05:30,910.0,921.5,903.0,919.0,10385000
2025-05-16 00:00:00+05:30,919.0,928.5,913.0,917.0,6251920
2025-05-19 00:00:00+05:30,917.0,929.0,917.0,925.5,7162740
2025-05-20 00:00:00+05:30,930.0,931.0,907.0,908.0,8106160
2025-05-21 00:00:00+05:30,910.0,928.0,903.0,920.0,7321500
2025-05-22 00:00:00+05:30,920.0,920.0,907.0,914.0,6159740
2025-05-23 00:00:00+05:30,914.0,929.0,911.0,924.0,4251690
2025-05-26 00:00:00+05:30,925.5,934.0,925.0,927.0,5476790
2025-05-27 00:00:00+05:30,927.0,929.0,914.0,917.0,7150000
2025-05-28 00:00:00+05:30,924.5,929.5,914.0,927.0,6507400
2025-05-29 00:00:00+05:30,925.0,928.0,916.0,920.5,7081750
2025-05-30 00:00:00+05:30,917.0,920.0,912.0,918.0,15041740
2025-06-02 00:00:00+05:30,913.0,916.5,904.0,912.0,6619630
2025-06-03 00:00:00+05:30,910.5,913.0,897.0,898.0,9080270
2025-06-04 00:00:00+05:30,897.5,904.0,896.5,899.0,5544930
2025-06-05 00:00:00+05:30,899.0,899.0,887.0,893.5,7853320
2025-06-06 00:00:00+05:30,894.5,943.5,887.5,937.0,19783860
2025-06-09 00:00:00+05:30,955.0,979.0,940.0,961.0,23496010
2025-06-10 00:00:00+05:30,970.0,970.0,948.5,950.0,9044040
2025-06-11 00:00:00+05:30,949.0,957.0,940.5,942.5,11860810
2025-06-12 00:00:00+05:30,945.0,953.0,935.5,937.0,12388330
2025-06-13 00:00:00+05:30,915.0,936.5,915.0,933.0,10182020
