date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,484.7,495.45,476.1,482.55,1130516
2025-04-02 00:00:00+05:30,484.0,511.75,469.0,500.65,2495655
2025-04-03 00:00:00+05:30,495.85,504.0,490.05,498.35,879050
2025-04-04 00:00:00+05:30,498.35,498.7,470.1,474.7,866951
2025-04-07 00:00:00+05:30,410.0,461.0,406.1,455.15,1293109
2025-04-08 00:00:00+05:30,469.95,474.4,454.05,457.15,737503
2025-04-09 00:00:00+05:30,458.0,460.65,442.0,444.55,449514
2025-04-11 00:00:00+05:30,469.5,469.7,443.4,453.0,1053850
2025-04-15 00:00:00+05:30,463.15,477.85,455.0,474.6,1011773
2025-04-16 00:00:00+05:30,477.95,485.0,473.55,479.75,753013
2025-04-17 00:00:00+05:30,479.75,492.0,475.65,479.0,1200056
2025-04-21 00:00:00+05:30,480.9,485.5,474.05,480.2,596588
2025-04-22 00:00:00+05:30,485.05,497.7,475.6,479.4,1311803
2025-04-23 00:00:00+05:30,482.0,483.45,467.15,473.75,621889
2025-04-24 00:00:00+05:30,474.9,483.75,472.05,476.7,578695
2025-04-25 00:00:00+05:30,475.0,476.6,455.25,464.1,813618
2025-04-28 00:00:00+05:30,461.5,492.45,458.7,478.4,1775818
2025-04-29 00:00:00+05:30,480.0,486.7,470.0,472.25,470717
2025-04-30 00:00:00+05:30,473.0,482.8,464.0,466.35,748416
2025-05-02 00:00:00+05:30,467.0,470.6,456.65,460.45,419045
2025-05-05 00:00:00+05:30,460.1,472.95,457.95,468.2,727209
2025-05-06 00:00:00+05:30,471.0,471.0,441.1,447.0,641995
2025-05-07 00:00:00+05:30,438.0,449.8,434.0,447.35,667398
2025-05-08 00:00:00+05:30,450.6,454.5,430.1,436.25,303101
2025-05-09 00:00:00+05:30,427.0,434.4,416.05,424.9,493728
2025-05-12 00:00:00+05:30,448.7,466.0,445.85,463.3,827840
2025-05-13 00:00:00+05:30,464.0,467.7,458.6,461.6,342976
2025-05-14 00:00:00+05:30,464.35,492.7,463.0,488.2,2499122
2025-05-15 00:00:00+05:30,489.75,490.5,480.85,483.75,615664
2025-05-16 00:00:00+05:30,486.0,495.0,479.4,490.6,717101
2025-05-19 00:00:00+05:30,492.9,550.9,492.6,528.7,14342722
2025-05-20 00:00:00+05:30,515.0,519.0,492.35,494.45,3403597
2025-05-21 00:00:00+05:30,492.0,504.95,481.4,492.55,1574960
2025-05-22 00:00:00+05:30,491.0,497.9,475.55,480.2,816418
2025-05-23 00:00:00+05:30,483.8,514.6,477.7,495.3,3007472
2025-05-26 00:00:00+05:30,495.0,495.0,486.95,487.8,443610
2025-05-27 00:00:00+05:30,489.05,509.2,488.15,499.9,1273905
2025-05-28 00:00:00+05:30,498.05,499.95,488.4,490.7,425536
2025-05-29 00:00:00+05:30,492.7,525.8,488.6,514.35,4497298
2025-05-30 00:00:00+05:30,514.35,532.0,512.25,523.5,2324079
2025-06-02 00:00:00+05:30,523.9,526.9,515.25,519.25,598555
2025-06-03 00:00:00+05:30,526.0,538.7,511.55,517.35,2031625
2025-06-04 00:00:00+05:30,517.05,535.95,505.75,522.95,1982677
2025-06-05 00:00:00+05:30,524.0,539.0,520.7,524.5,1274609
2025-06-06 00:00:00+05:30,525.95,529.45,520.9,522.5,461655
2025-06-09 00:00:00+05:30,523.8,529.9,521.65,523.5,506308
2025-06-10 00:00:00+05:30,527.0,539.9,524.95,527.15,1277021
2025-06-11 00:00:00+05:30,530.0,537.8,513.7,515.05,1024557
2025-06-12 00:00:00+05:30,517.95,523.95,501.3,505.05,594914
2025-06-13 00:00:00+05:30,494.95,508.8,492.95,503.55,465799
2025-06-16 00:00:00+05:30,501.0,511.75,491.0,504.7,696554
2025-06-17 00:00:00+05:30,507.7,510.6,498.0,502.5,416600
2025-06-18 00:00:00+05:30,499.9,508.85,492.65,501.05,605892
2025-06-19 00:00:00+05:30,501.05,506.9,481.0,487.2,488171
2025-06-20 00:00:00+05:30,485.9,493.9,484.35,488.6,392746
2025-06-23 00:00:00+05:30,485.0,497.3,481.0,493.75,417308
2025-06-24 00:00:00+05:30,498.0,503.7,489.4,491.4,399598
2025-06-25 00:00:00+05:30,494.0,505.85,492.3,493.75,503102
2025-06-26 00:00:00+05:30,496.5,500.55,492.75,495.35,313340
2025-06-27 00:00:00+05:30,498.8,529.0,496.0,509.7,2793402
2025-06-30 00:00:00+05:30,512.0,521.95,505.85,510.0,976091
2025-07-01 00:00:00+05:30,512.6,524.0,510.6,513.35,646235
2025-07-02 00:00:00+05:30,510.9,512.9,500.15,502.9,571996
2025-07-03 00:00:00+05:30,503.0,508.45,502.2,505.65,288061
2025-07-04 00:00:00+05:30,505.65,510.7,502.35,505.45,257541
2025-07-07 00:00:00+05:30,505.5,506.0,487.1,489.25,522874
2025-07-08 00:00:00+05:30,489.25,498.0,488.05,494.45,286939
2025-07-09 00:00:00+05:30,496.9,499.85,492.0,493.25,245905
2025-07-10 00:00:00+05:30,494.0,506.6,494.0,501.15,480238
2025-07-11 00:00:00+05:30,501.7,513.4,499.85,505.45,617460
2025-07-14 00:00:00+05:30,504.8,535.95,494.55,531.45,3208968
2025-07-15 00:00:00+05:30,535.7,541.65,528.05,531.9,1440257
2025-07-16 00:00:00+05:30,531.5,547.4,528.2,533.2,1425499
2025-07-17 00:00:00+05:30,534.0,557.0,533.2,550.45,3731594
2025-07-18 00:00:00+05:30,559.0,563.0,537.0,539.3,1572704
2025-07-21 00:00:00+05:30,546.0,559.0,535.5,538.65,1354391
2025-07-22 00:00:00+05:30,539.05,549.0,538.0,540.65,579918
2025-07-23 00:00:00+05:30,541.65,544.0,531.3,541.15,506121
2025-07-24 00:00:00+05:30,543.0,547.9,528.1,530.8,514231
2025-07-25 00:00:00+05:30,531.7,532.0,508.6,513.7,679840
2025-07-28 00:00:00+05:30,514.0,522.8,507.05,514.85,441672
2025-07-29 00:00:00+05:30,514.05,527.0,510.6,525.35,396580
2025-07-30 00:00:00+05:30,525.0,539.05,524.9,534.25,578316
2025-07-31 00:00:00+05:30,551.35,619.0,542.1,573.1,46705589
2025-08-01 00:00:00+05:30,576.0,583.7,525.3,532.6,6685699
2025-08-04 00:00:00+05:30,535.85,542.65,520.7,530.25,2965972
2025-08-05 00:00:00+05:30,533.95,540.0,523.55,527.35,1090556
2025-08-06 00:00:00+05:30,529.0,535.45,518.7,522.95,1073836
2025-08-07 00:00:00+05:30,521.0,525.0,509.0,519.75,688897
2025-08-08 00:00:00+05:30,519.0,520.75,503.4,505.8,460883
2025-08-11 00:00:00+05:30,504.8,513.65,500.0,505.55,567368
2025-08-12 00:00:00+05:30,506.0,514.35,501.1,507.0,636458
2025-08-13 00:00:00+05:30,508.05,513.0,501.8,503.0,365106
2025-08-14 00:00:00+05:30,505.0,507.25,495.1,504.3,554749
2025-08-18 00:00:00+05:30,508.05,520.7,501.0,513.9,814327
2025-08-19 00:00:00+05:30,516.0,519.85,508.0,509.55,654107
2025-08-20 00:00:00+05:30,509.0,512.55,500.65,502.0,553727
2025-08-21 00:00:00+05:30,505.0,508.85,495.6,496.65,537998
2025-08-22 00:00:00+05:30,498.9,501.4,485.0,486.7,575554
2025-08-25 00:00:00+05:30,489.0,493.2,485.25,490.95,376168
2025-08-26 00:00:00+05:30,490.0,490.0,476.0,478.2,334890
2025-08-28 00:00:00+05:30,476.1,479.85,470.0,470.95,303576
2025-08-29 00:00:00+05:30,471.0,473.1,459.8,462.0,363586
2025-09-01 00:00:00+05:30,466.6,480.75,465.15,478.45,491006
2025-09-02 00:00:00+05:30,479.0,498.0,475.6,478.25,800647
2025-09-03 00:00:00+05:30,481.5,495.0,478.4,490.25,598186
2025-09-04 00:00:00+05:30,494.3,510.8,493.0,496.6,1632493
2025-09-05 00:00:00+05:30,498.8,501.0,490.4,492.45,415169
2025-09-08 00:00:00+05:30,495.5,506.6,485.7,491.1,592203
2025-09-09 00:00:00+05:30,493.5,501.0,490.2,499.1,426064
2025-09-10 00:00:00+05:30,502.0,512.0,501.0,508.85,1003567
2025-09-11 00:00:00+05:30,512.9,515.9,503.9,510.45,689909
2025-09-12 00:00:00+05:30,510.95,523.0,507.0,518.55,1072838
2025-09-15 00:00:00+05:30,519.15,524.7,512.5,514.45,752190
2025-09-16 00:00:00+05:30,516.0,529.45,508.15,510.5,1206242
2025-09-17 00:00:00+05:30,512.9,522.4,510.55,518.65,542314
2025-09-18 00:00:00+05:30,520.9,531.0,515.6,518.75,1117121
2025-09-19 00:00:00+05:30,519.0,526.9,516.35,521.35,672131
2025-09-22 00:00:00+05:30,521.0,528.6,515.05,517.2,481523
2025-09-23 00:00:00+05:30,519.0,529.7,516.35,519.35,758187
2025-09-24 00:00:00+05:30,518.0,526.0,517.0,521.9,522066
2025-09-25 00:00:00+05:30,520.1,532.5,518.05,521.8,1015799
2025-09-26 00:00:00+05:30,520.9,521.45,504.7,506.75,513348
2025-09-29 00:00:00+05:30,508.0,519.0,506.0,507.65,474270
2025-09-30 00:00:00+05:30,509.95,511.0,501.1,504.9,266363
2025-10-01 00:00:00+05:30,507.45,518.2,506.9,513.4,340088
2025-10-03 00:00:00+05:30,515.0,521.25,512.3,516.9,601093
2025-10-06 00:00:00+05:30,517.0,534.9,516.55,520.1,872730
2025-10-07 00:00:00+05:30,520.3,523.3,509.15,510.75,498732
2025-10-08 00:00:00+05:30,511.15,544.0,509.65,515.75,3702439
