date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,433.0,444.0,425.85,432.7,153196
2025-04-02 00:00:00+05:30,435.0,443.7,418.55,434.9,101415
2025-04-03 00:00:00+05:30,428.5,456.6,428.5,442.6,137725
2025-04-04 00:00:00+05:30,446.0,446.0,420.5,420.5,137273
2025-04-07 00:00:00+05:30,378.45,401.95,378.45,394.4,262253
2025-04-08 00:00:00+05:30,405.0,414.95,394.55,404.05,95807
2025-04-09 00:00:00+05:30,405.0,405.0,384.0,390.25,117648
2025-04-11 00:00:00+05:30,402.0,412.0,400.0,406.8,102130
2025-04-15 00:00:00+05:30,427.9,447.45,420.0,447.45,142901
2025-04-16 00:00:00+05:30,451.0,492.15,445.5,480.25,776135
2025-04-17 00:00:00+05:30,483.0,500.95,483.0,487.8,330301
2025-04-21 00:00:00+05:30,493.0,499.0,480.05,496.05,152252
2025-04-22 00:00:00+05:30,499.4,525.0,490.05,497.2,416136
2025-04-23 00:00:00+05:30,502.0,535.45,500.5,531.15,574768
2025-04-24 00:00:00+05:30,534.95,539.7,520.0,521.5,185695
2025-04-25 00:00:00+05:30,523.9,529.15,482.2,488.45,389461
2025-04-28 00:00:00+05:30,494.0,524.3,490.7,515.15,280931
2025-04-29 00:00:00+05:30,519.25,529.8,500.5,519.75,382882
2025-04-30 00:00:00+05:30,514.75,529.9,505.0,518.85,216916
2025-05-02 00:00:00+05:30,520.0,530.0,505.65,513.5,157309
2025-05-05 00:00:00+05:30,513.5,550.05,513.5,542.75,381758
2025-05-06 00:00:00+05:30,549.0,552.0,503.05,505.0,259139
2025-05-07 00:00:00+05:30,505.0,527.9,500.0,521.25,285940
2025-05-08 00:00:00+05:30,524.1,530.0,492.6,500.45,134258
2025-05-09 00:00:00+05:30,480.0,515.0,480.0,511.1,240162
2025-05-12 00:00:00+05:30,549.0,552.0,531.25,538.75,253363
2025-05-13 00:00:00+05:30,539.05,558.95,536.9,549.8,212222
2025-05-14 00:00:00+05:30,555.0,562.9,551.15,554.95,135812
2025-05-15 00:00:00+05:30,556.9,564.7,543.45,545.7,134033
2025-05-16 00:00:00+05:30,547.7,558.0,536.1,555.9,202795
2025-05-19 00:00:00+05:30,559.9,593.45,558.65,581.9,402862
2025-05-20 00:00:00+05:30,586.0,610.0,564.0,579.15,332928
2025-05-21 00:00:00+05:30,580.95,597.45,575.1,594.35,179566
2025-05-22 00:00:00+05:30,597.0,598.95,580.55,584.15,119614
2025-05-23 00:00:00+05:30,585.7,589.6,577.9,579.8,82866
2025-05-26 00:00:00+05:30,579.8,594.4,577.75,582.05,110107
2025-05-27 00:00:00+05:30,557.0,579.95,556.05,571.4,238896
2025-05-28 00:00:00+05:30,574.25,620.0,574.25,601.85,476444
2025-05-29 00:00:00+05:30,612.0,638.0,604.6,635.55,389491
2025-05-30 00:00:00+05:30,639.85,640.0,604.95,612.5,236804
2025-06-02 00:00:00+05:30,615.55,627.45,603.05,622.45,138629
2025-06-03 00:00:00+05:30,624.7,629.8,618.7,622.65,99546
2025-06-04 00:00:00+05:30,626.8,628.45,604.55,606.85,210923
2025-06-05 00:00:00+05:30,608.9,618.0,597.1,599.4,169246
2025-06-06 00:00:00+05:30,603.95,607.8,588.8,596.9,152355
2025-06-09 00:00:00+05:30,600.2,612.0,593.55,597.45,112184
2025-06-10 00:00:00+05:30,602.4,609.8,594.2,601.6,119196
2025-06-11 00:00:00+05:30,602.35,622.0,601.75,605.85,221108
2025-06-12 00:00:00+05:30,611.8,614.0,588.5,592.7,184616
2025-06-13 00:00:00+05:30,574.9,613.0,560.4,606.8,330733
2025-06-16 00:00:00+05:30,607.45,611.9,585.9,599.45,146910
2025-06-17 00:00:00+05:30,597.15,634.4,596.7,614.65,501918
2025-06-18 00:00:00+05:30,616.95,704.7,607.3,684.6,13140414
2025-06-19 00:00:00+05:30,666.35,678.8,653.0,660.15,2130071
2025-06-20 00:00:00+05:30,659.0,676.65,648.85,655.3,767004
2025-06-23 00:00:00+05:30,659.9,668.5,647.55,659.5,426980
2025-06-24 00:00:00+05:30,667.75,676.9,648.0,651.5,428141
2025-06-25 00:00:00+05:30,653.1,660.2,650.0,652.3,191006
2025-06-26 00:00:00+05:30,655.0,658.5,631.0,637.75,327590
2025-06-27 00:00:00+05:30,640.0,650.95,633.35,642.15,241153
2025-06-30 00:00:00+05:30,643.15,654.75,627.2,632.5,219380
2025-07-01 00:00:00+05:30,637.5,666.0,633.0,646.9,751734
2025-07-02 00:00:00+05:30,650.3,650.6,634.0,638.35,128792
2025-07-03 00:00:00+05:30,639.4,640.35,628.5,632.1,127495
2025-07-04 00:00:00+05:30,632.1,636.9,613.85,621.5,220561
2025-07-07 00:00:00+05:30,620.0,625.9,603.0,613.25,278633
2025-07-08 00:00:00+05:30,615.0,621.5,605.9,612.45,119112
2025-07-09 00:00:00+05:30,614.9,615.9,606.05,609.6,69412
2025-07-10 00:00:00+05:30,608.5,615.6,605.15,607.2,75282
2025-07-11 00:00:00+05:30,607.1,612.9,595.9,600.2,129870
2025-07-14 00:00:00+05:30,602.0,605.05,594.0,598.9,177614
2025-07-15 00:00:00+05:30,600.5,614.3,600.5,607.0,192027
2025-07-16 00:00:00+05:30,610.0,646.25,609.6,636.35,784625
2025-07-17 00:00:00+05:30,641.3,664.0,620.95,623.25,491645
2025-07-18 00:00:00+05:30,626.45,628.4,605.8,607.45,209232
2025-07-21 00:00:00+05:30,612.6,616.45,596.4,598.7,190126
2025-07-22 00:00:00+05:30,598.7,603.65,588.0,592.85,159310
2025-07-23 00:00:00+05:30,605.0,613.4,584.0,585.7,201915
2025-07-24 00:00:00+05:30,585.0,589.25,577.15,581.45,138624
2025-07-25 00:00:00+05:30,580.95,581.95,565.0,574.75,115161
2025-07-28 00:00:00+05:30,569.0,576.45,560.5,567.05,148003
2025-07-29 00:00:00+05:30,565.0,596.0,555.1,592.25,222822
2025-07-30 00:00:00+05:30,595.0,605.0,579.05,582.3,178206
2025-07-31 00:00:00+05:30,575.0,607.55,566.0,599.1,241262
2025-08-01 00:00:00+05:30,595.0,610.4,591.0,600.0,160074
2025-08-04 00:00:00+05:30,593.0,606.75,585.85,604.75,93789
2025-08-05 00:00:00+05:30,606.7,611.75,597.55,603.15,65394
2025-08-06 00:00:00+05:30,605.0,611.0,587.0,593.35,87935
2025-08-07 00:00:00+05:30,592.0,596.65,575.0,585.35,67276
2025-08-08 00:00:00+05:30,585.35,593.15,578.35,582.0,72264
2025-08-11 00:00:00+05:30,581.0,590.0,554.8,567.8,137821
2025-08-12 00:00:00+05:30,569.7,590.75,565.6,572.75,130083
2025-08-13 00:00:00+05:30,577.7,603.0,571.2,583.25,331868
2025-08-14 00:00:00+05:30,590.0,601.0,571.05,578.65,188830
2025-08-18 00:00:00+05:30,572.1,585.0,566.4,569.2,184367
2025-08-19 00:00:00+05:30,575.45,589.4,570.5,584.55,76347
2025-08-20 00:00:00+05:30,585.45,624.0,585.45,608.65,392183
2025-08-21 00:00:00+05:30,610.7,619.9,600.1,602.2,153557
2025-08-22 00:00:00+05:30,602.95,606.7,585.0,586.9,90210
2025-08-25 00:00:00+05:30,589.7,592.95,574.0,575.85,50186
2025-08-26 00:00:00+05:30,570.1,589.95,557.55,565.65,117814
2025-08-28 00:00:00+05:30,565.65,568.7,557.05,560.45,49931
2025-08-29 00:00:00+05:30,562.9,575.95,551.55,556.1,134637
2025-09-01 00:00:00+05:30,580.9,609.8,578.55,581.7,1464210
2025-09-02 00:00:00+05:30,592.05,621.5,586.0,614.65,615256
2025-09-03 00:00:00+05:30,624.9,636.0,605.3,613.95,483569
2025-09-04 00:00:00+05:30,620.0,624.1,602.85,605.35,120733
2025-09-05 00:00:00+05:30,608.5,644.15,600.0,629.35,531255
2025-09-08 00:00:00+05:30,639.5,664.0,635.5,647.0,776690
