date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,1340.0,1352.35,1315.4,1318.45,14288024
2025-04-02 00:00:00+05:30,1322.15,1337.95,1322.15,1331.25,8042214
2025-04-03 00:00:00+05:30,1321.95,1333.0,1321.25,1329.55,4591008
2025-04-04 00:00:00+05:30,1329.55,1338.55,1322.1,1335.3,8648542
2025-04-07 00:00:00+05:30,1295.25,1325.0,1265.0,1287.55,19185012
2025-04-08 00:00:00+05:30,1299.85,1310.05,1287.35,1299.9,13085762
2025-04-09 00:00:00+05:30,1304.95,1305.1,1284.5,1300.8,13005622
2025-04-11 00:00:00+05:30,1305.1,1325.0,1305.1,1311.65,13064247
2025-04-15 00:00:00+05:30,1351.0,1354.3,1336.2,1350.2,15202603
2025-04-16 00:00:00+05:30,1357.0,1359.7,1342.9,1356.4,14039073
2025-04-17 00:00:00+05:30,1362.0,1408.9,1360.1,1406.7,17490424
2025-04-21 00:00:00+05:30,1436.0,1436.0,1404.7,1409.8,16882426
2025-04-22 00:00:00+05:30,1412.8,1418.8,1398.9,1416.5,16135274
2025-04-23 00:00:00+05:30,1429.0,1429.9,1411.3,1424.4,13990764
2025-04-24 00:00:00+05:30,1416.3,1421.2,1398.8,1402.7,15678099
2025-04-25 00:00:00+05:30,1410.0,1414.8,1388.4,1404.8,11705093
2025-04-28 00:00:00+05:30,1405.6,1435.0,1403.8,1428.8,10948561
2025-04-29 00:00:00+05:30,1428.8,1438.3,1422.6,1429.8,10786910
2025-04-30 00:00:00+05:30,1433.0,1433.7,1400.0,1427.0,14192027
2025-05-02 00:00:00+05:30,1426.9,1446.6,1424.6,1432.4,10763492
2025-05-05 00:00:00+05:30,1440.0,1446.8,1426.0,1429.4,4565705
2025-05-06 00:00:00+05:30,1429.0,1433.7,1420.4,1431.6,6301690
2025-05-07 00:00:00+05:30,1425.0,1442.0,1421.0,1435.4,10480453
2025-05-08 00:00:00+05:30,1438.6,1448.9,1426.1,1435.5,15306490
2025-05-09 00:00:00+05:30,1415.2,1419.9,1387.0,1388.9,13491197
2025-05-12 00:00:00+05:30,1409.4,1453.0,1404.0,1448.5,9925445
2025-05-13 00:00:00+05:30,1440.1,1447.9,1427.4,1430.6,12475424
2025-05-14 00:00:00+05:30,1429.9,1440.7,1417.3,1426.2,8026837
2025-05-15 00:00:00+05:30,1425.9,1456.5,1415.5,1450.8,18209264
2025-05-16 00:00:00+05:30,1453.3,1458.7,1447.0,1454.0,6439208
2025-05-19 00:00:00+05:30,1446.5,1459.7,1443.8,1449.0,6005334
2025-05-20 00:00:00+05:30,1450.2,1459.0,1435.5,1438.2,11352383
2025-05-21 00:00:00+05:30,1442.9,1451.3,1438.5,1444.7,5510460
2025-05-22 00:00:00+05:30,1441.1,1445.3,1427.8,1442.1,7245933
2025-05-23 00:00:00+05:30,1442.2,1451.8,1434.4,1449.8,5203706
2025-05-26 00:00:00+05:30,1458.0,1471.6,1455.0,1460.6,5608725
2025-05-27 00:00:00+05:30,1452.5,1463.0,1435.7,1446.4,14842959
2025-05-28 00:00:00+05:30,1447.6,1458.0,1442.5,1453.8,8618343
2025-05-29 00:00:00+05:30,1456.6,1462.9,1445.0,1456.5,15545514
2025-05-30 00:00:00+05:30,1459.9,1460.9,1444.3,1445.8,11803975
2025-06-02 00:00:00+05:30,1442.0,1460.0,1432.8,1450.5,9458990
2025-06-03 00:00:00+05:30,1454.9,1455.0,1432.0,1437.9,11167345
2025-06-04 00:00:00+05:30,1437.4,1440.1,1426.4,1431.0,8025388
2025-06-05 00:00:00+05:30,1430.9,1459.0,1427.3,1454.8,11385668
2025-06-06 00:00:00+05:30,1448.6,1461.4,1442.1,1459.7,11580994
2025-06-09 00:00:00+05:30,1465.0,1466.8,1433.4,1434.8,11022031
2025-06-10 00:00:00+05:30,1439.0,1441.7,1416.5,1422.9,12905272
2025-06-11 00:00:00+05:30,1421.8,1434.5,1418.6,1431.0,7136877
2025-06-12 00:00:00+05:30,1430.5,1436.5,1420.0,1425.2,7953247
2025-06-13 00:00:00+05:30,1403.6,1421.5,1403.6,1416.1,7573103
2025-06-16 00:00:00+05:30,1416.6,1429.0,1414.2,1426.9,5451137
