date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,1976.5,1976.5,1926.0,1942.35,19249
2025-04-02 00:00:00+05:30,1965.0,1965.0,1919.2,1936.8,52831
2025-04-03 00:00:00+05:30,1936.8,1964.1,1912.8,1930.55,17844
2025-04-04 00:00:00+05:30,1930.55,1941.35,1900.6,1917.45,17760
2025-04-07 00:00:00+05:30,1670.15,1960.0,1670.15,1928.4,44972
2025-04-08 00:00:00+05:30,1937.5,1993.0,1930.1,1973.95,22066
2025-04-09 00:00:00+05:30,1970.0,1978.9,1940.15,1952.1,47082
2025-04-11 00:00:00+05:30,1961.05,2124.0,1961.05,2090.4,69590
2025-04-15 00:00:00+05:30,2149.0,2149.0,2086.5,2114.6,39982
2025-04-16 00:00:00+05:30,2143.0,2144.0,2106.5,2129.9,10689
2025-04-17 00:00:00+05:30,2121.0,2140.0,2094.9,2108.8,147085
2025-04-21 00:00:00+05:30,2105.1,2115.0,2065.0,2071.0,48240
2025-04-22 00:00:00+05:30,2071.0,2110.0,2052.4,2071.6,17879
2025-04-23 00:00:00+05:30,2070.0,2086.0,2041.9,2051.1,14453
2025-04-24 00:00:00+05:30,2055.7,2069.1,2000.6,2011.4,20385
2025-04-25 00:00:00+05:30,2013.0,2038.4,1964.3,1997.2,17505
2025-04-28 00:00:00+05:30,1990.0,2005.0,1966.9,1984.4,29644
2025-04-29 00:00:00+05:30,1984.0,2013.0,1962.9,2002.3,90896
2025-04-30 00:00:00+05:30,2004.6,2030.0,1960.0,2004.1,41473
2025-05-02 00:00:00+05:30,2000.0,2040.9,1950.5,1962.5,19496
2025-05-05 00:00:00+05:30,1962.5,2018.9,1957.7,1996.0,20866
2025-05-06 00:00:00+05:30,1996.0,2031.9,1920.0,1962.1,159719
2025-05-07 00:00:00+05:30,1925.2,2106.3,1875.9,2095.3,60775
2025-05-08 00:00:00+05:30,2077.5,2135.9,2064.1,2091.7,34759
2025-05-09 00:00:00+05:30,2065.0,2110.0,2057.5,2096.8,22293
2025-05-12 00:00:00+05:30,2104.8,2158.2,2080.5,2125.8,19618
2025-05-13 00:00:00+05:30,2125.0,2170.0,2106.1,2158.8,21298
2025-05-14 00:00:00+05:30,2170.0,2225.0,2169.7,2214.0,23975
2025-05-15 00:00:00+05:30,2220.0,2270.0,2216.8,2260.0,18182
2025-05-16 00:00:00+05:30,2290.5,2290.5,2236.2,2275.4,19318
2025-05-19 00:00:00+05:30,2275.0,2321.0,2224.8,2257.8,57221
2025-05-20 00:00:00+05:30,2257.0,2300.0,2257.0,2278.9,22116
2025-05-21 00:00:00+05:30,2263.0,2278.0,2212.2,2254.2,22136
2025-05-22 00:00:00+05:30,2254.2,2299.4,2242.2,2289.8,140939
2025-05-23 00:00:00+05:30,2289.9,2295.4,2246.1,2263.7,16091
2025-05-26 00:00:00+05:30,2252.0,2285.0,2236.2,2280.8,14423
2025-05-27 00:00:00+05:30,2280.8,2311.5,2240.0,2295.3,20536
2025-05-28 00:00:00+05:30,2312.5,2326.2,2245.0,2251.2,13539
2025-05-29 00:00:00+05:30,2251.2,2297.3,2200.0,2285.5,37870
2025-05-30 00:00:00+05:30,2296.9,2323.4,2291.1,2307.7,73620
2025-06-02 00:00:00+05:30,2341.0,2341.0,2273.0,2292.5,28662
2025-06-03 00:00:00+05:30,2292.5,2309.4,2267.2,2294.2,471307
2025-06-04 00:00:00+05:30,2305.7,2324.9,2229.1,2250.2,63002
2025-06-05 00:00:00+05:30,2250.2,2269.7,2228.7,2250.5,36290
2025-06-06 00:00:00+05:30,2250.0,2252.1,2176.1,2193.3,15615
2025-06-09 00:00:00+05:30,2215.0,2215.0,2172.0,2200.7,54905
2025-06-10 00:00:00+05:30,2201.0,2215.6,2181.7,2192.1,18082
2025-06-11 00:00:00+05:30,2200.0,2212.6,2160.5,2177.6,12937
2025-06-12 00:00:00+05:30,2177.0,2190.2,2157.0,2176.5,21700
2025-06-13 00:00:00+05:30,2165.0,2170.0,2131.7,2160.6,12600
2025-06-16 00:00:00+05:30,2142.5,2162.0,2122.9,2134.0,18447
2025-06-17 00:00:00+05:30,2140.0,2172.7,2122.2,2136.0,19871
2025-06-18 00:00:00+05:30,2136.0,2144.0,2112.5,2120.8,5673
2025-06-19 00:00:00+05:30,2175.0,2175.0,2101.0,2145.2,20427
2025-06-20 00:00:00+05:30,2145.2,2154.8,2102.9,2117.8,71363
2025-06-23 00:00:00+05:30,2131.3,2161.6,2110.1,2135.9,14453
2025-06-24 00:00:00+05:30,2146.4,2194.0,2133.5,2149.9,12465
