date,open,high,low,close,volume
2025-04-01 00:00:00+05:30,352.35,362.9,350.85,352.15,18736320
2025-04-02 00:00:00+05:30,352.15,353.45,347.05,351.75,13593404
2025-04-03 00:00:00+05:30,351.75,361.35,351.75,358.9,10317410
2025-04-04 00:00:00+05:30,358.85,358.85,348.55,350.4,10872963
2025-04-07 00:00:00+05:30,328.0,351.4,324.0,349.8,18025165
2025-04-08 00:00:00+05:30,356.85,358.25,350.0,352.95,17506712
2025-04-09 00:00:00+05:30,354.0,354.8,348.2,349.35,7462119
2025-04-11 00:00:00+05:30,351.0,361.5,351.0,360.1,11246077
2025-04-15 00:00:00+05:30,367.0,368.45,361.55,362.5,17497327
2025-04-16 00:00:00+05:30,362.5,363.0,357.9,359.3,11541484
2025-04-17 00:00:00+05:30,359.25,365.45,357.25,364.0,12288196
2025-04-21 00:00:00+05:30,365.8,368.2,361.8,364.55,7375594
2025-04-22 00:00:00+05:30,367.05,367.05,359.7,360.25,12077119
2025-04-23 00:00:00+05:30,362.95,364.25,357.9,363.8,9719205
2025-04-24 00:00:00+05:30,363.75,366.45,361.6,363.2,7491123
2025-04-25 00:00:00+05:30,363.2,365.8,351.1,356.45,9785640
2025-04-28 00:00:00+05:30,353.7,362.9,353.7,361.5,5315840
2025-04-29 00:00:00+05:30,364.0,364.35,354.1,356.95,9472828
2025-04-30 00:00:00+05:30,357.0,361.0,352.0,354.55,16739088
2025-05-02 00:00:00+05:30,354.55,358.0,347.6,348.45,11165220
2025-05-05 00:00:00+05:30,351.0,352.0,345.55,348.6,9492646
2025-05-06 00:00:00+05:30,349.0,349.5,340.0,341.8,8904223
2025-05-07 00:00:00+05:30,338.0,343.7,337.0,342.05,8465490
2025-05-08 00:00:00+05:30,341.05,343.1,338.4,340.0,14286109
2025-05-09 00:00:00+05:30,334.2,338.75,330.6,334.75,11322011
2025-05-12 00:00:00+05:30,340.4,349.2,338.1,348.55,7978210
2025-05-13 00:00:00+05:30,348.6,349.8,340.5,341.5,14738980
2025-05-14 00:00:00+05:30,342.45,343.85,337.75,338.55,22485535
2025-05-15 00:00:00+05:30,339.5,343.75,332.65,341.95,43307763
2025-05-16 00:00:00+05:30,343.0,347.6,342.0,343.1,6920351
2025-05-19 00:00:00+05:30,343.1,347.7,342.4,345.15,6218209
2025-05-20 00:00:00+05:30,346.9,349.7,341.55,342.6,9986143
2025-05-21 00:00:00+05:30,342.55,347.4,339.85,346.15,5930972
2025-05-22 00:00:00+05:30,346.15,347.0,338.25,341.4,8717514
2025-05-23 00:00:00+05:30,342.0,344.95,340.15,344.6,4045937
2025-05-26 00:00:00+05:30,351.0,351.2,342.55,343.5,16655082
2025-05-27 00:00:00+05:30,344.0,344.5,336.8,338.55,24937330
2025-05-28 00:00:00+05:30,338.6,340.7,337.1,340.05,10985957
2025-05-29 00:00:00+05:30,341.0,342.25,338.05,339.35,15884093
2025-05-30 00:00:00+05:30,337.5,340.75,332.85,333.9,19143010
2025-06-02 00:00:00+05:30,333.9,334.8,330.3,332.55,29479727
2025-06-03 00:00:00+05:30,333.0,334.75,327.0,328.25,14081719
2025-06-04 00:00:00+05:30,329.0,329.95,324.85,329.25,15654279
2025-06-05 00:00:00+05:30,329.2,331.6,327.6,328.65,16270360
2025-06-06 00:00:00+05:30,329.65,333.5,329.05,332.85,11402511
2025-06-09 00:00:00+05:30,333.9,337.55,332.75,337.1,19416373
2025-06-10 00:00:00+05:30,338.8,340.9,336.8,339.2,12061248
2025-06-11 00:00:00+05:30,341.0,342.6,337.45,338.1,10807496
2025-06-12 00:00:00+05:30,338.15,341.65,332.65,333.7,11881618
2025-06-13 00:00:00+05:30,326.8,332.9,326.6,331.95,11711773
2025-06-16 00:00:00+05:30,332.0,334.65,330.6,333.7,8065112
2025-06-17 00:00:00+05:30,334.0,336.9,333.1,335.2,6796992
2025-06-18 00:00:00+05:30,335.2,335.9,330.75,332.4,17835507
2025-06-19 00:00:00+05:30,332.4,333.15,328.55,330.05,11610604
2025-06-20 00:00:00+05:30,330.0,336.0,329.7,335.2,16592862
2025-06-23 00:00:00+05:30,333.7,335.7,330.35,332.6,8277787
2025-06-24 00:00:00+05:30,331.0,331.7,321.35,329.95,100814893
2025-06-25 00:00:00+05:30,331.5,333.7,329.4,330.85,17963666
2025-06-26 00:00:00+05:30,332.4,337.8,331.3,337.15,13754087
2025-06-27 00:00:00+05:30,338.95,341.3,334.45,338.3,50845169
2025-06-30 00:00:00+05:30,335.75,337.25,333.65,334.9,11858890
2025-07-01 00:00:00+05:30,335.25,335.25,332.15,332.6,8903292
2025-07-02 00:00:00+05:30,332.65,335.65,331.3,333.75,11326880
2025-07-03 00:00:00+05:30,334.6,336.35,331.0,334.6,15786429
2025-07-04 00:00:00+05:30,335.7,336.0,332.25,335.5,5899185
2025-07-07 00:00:00+05:30,335.5,339.0,333.75,337.45,9454556
2025-07-08 00:00:00+05:30,338.2,343.9,337.0,343.2,12092302
2025-07-09 00:00:00+05:30,343.25,345.6,342.8,344.0,9079872
2025-07-10 00:00:00+05:30,344.0,345.0,341.2,341.45,6426072
2025-07-11 00:00:00+05:30,340.5,344.0,339.5,342.7,17234194
2025-07-14 00:00:00+05:30,343.05,345.0,339.95,342.1,11516965
2025-07-15 00:00:00+05:30,343.15,344.1,340.95,342.0,8450777
2025-07-16 00:00:00+05:30,342.0,343.8,340.8,342.45,6001484
2025-07-17 00:00:00+05:30,344.2,344.5,342.0,342.65,7562006
2025-07-18 00:00:00+05:30,343.0,343.9,340.65,342.1,6370338
2025-07-21 00:00:00+05:30,342.1,342.8,339.3,341.55,4463318
2025-07-22 00:00:00+05:30,341.55,342.6,340.05,340.85,4728372
2025-07-23 00:00:00+05:30,341.8,344.0,340.95,343.05,5058422
2025-07-24 00:00:00+05:30,343.6,343.6,336.5,338.9,9098453
2025-07-25 00:00:00+05:30,338.9,339.9,332.55,333.2,7790739
2025-07-28 00:00:00+05:30,333.45,336.6,330.35,332.95,4605823
2025-07-29 00:00:00+05:30,332.0,335.5,328.5,334.6,7551356
2025-07-30 00:00:00+05:30,335.0,342.3,332.5,338.8,12537358
2025-07-31 00:00:00+05:30,336.05,340.1,333.0,334.25,8935384
2025-08-01 00:00:00+05:30,333.0,334.75,330.2,330.9,7107542
2025-08-04 00:00:00+05:30,330.9,333.3,327.2,332.0,8193399
2025-08-05 00:00:00+05:30,332.45,334.35,331.3,333.6,9855535
2025-08-06 00:00:00+05:30,333.6,335.4,331.6,332.1,13872826
2025-08-07 00:00:00+05:30,332.1,332.45,328.65,329.75,8731389
2025-08-08 00:00:00+05:30,330.0,337.5,329.65,334.75,11247218
2025-08-11 00:00:00+05:30,335.0,339.1,333.95,336.15,11993280
2025-08-12 00:00:00+05:30,336.25,341.85,335.75,340.1,7221182
2025-08-13 00:00:00+05:30,340.3,343.0,339.15,339.95,5417151
2025-08-14 00:00:00+05:30,339.95,340.45,336.3,339.35,5689423
2025-08-18 00:00:00+05:30,341.45,341.8,335.45,336.05,6511340
2025-08-19 00:00:00+05:30,338.9,340.65,334.15,335.05,10316115
2025-08-20 00:00:00+05:30,337.8,343.4,336.5,342.0,10824544
2025-08-21 00:00:00+05:30,342.35,344.35,336.9,338.8,11135121
2025-08-22 00:00:00+05:30,338.5,338.9,335.5,337.0,8534844
2025-08-25 00:00:00+05:30,337.05,341.4,337.05,337.85,7142387
2025-08-26 00:00:00+05:30,336.15,337.4,331.75,333.2,13113388
2025-08-28 00:00:00+05:30,331.25,332.9,328.7,330.8,10486948
2025-08-29 00:00:00+05:30,331.0,331.5,327.0,327.55,11813425
2025-09-01 00:00:00+05:30,328.0,331.6,328.0,330.7,6897558
2025-09-02 00:00:00+05:30,331.1,338.25,331.1,336.3,9224639
2025-09-03 00:00:00+05:30,336.5,338.0,333.5,334.25,10778333
2025-09-04 00:00:00+05:30,333.5,334.9,329.3,330.05,7934237
2025-09-05 00:00:00+05:30,330.05,331.8,325.95,328.7,5678244
2025-09-08 00:00:00+05:30,328.75,330.95,326.35,326.7,5239184
2025-09-09 00:00:00+05:30,327.6,328.15,323.65,324.1,9735495
2025-09-10 00:00:00+05:30,325.5,328.05,325.15,325.65,6509477
2025-09-11 00:00:00+05:30,326.45,333.5,326.0,331.05,10309925
2025-09-12 00:00:00+05:30,332.0,333.5,328.4,331.7,5257048
2025-09-15 00:00:00+05:30,331.0,333.8,330.65,331.1,6566824
2025-09-16 00:00:00+05:30,331.2,335.8,331.2,335.05,8784889
2025-09-17 00:00:00+05:30,335.5,337.45,334.55,336.4,7936518
2025-09-18 00:00:00+05:30,337.0,337.6,334.1,336.95,6497322
2025-09-19 00:00:00+05:30,336.95,339.5,336.45,338.65,10646331
2025-09-22 00:00:00+05:30,339.15,340.35,336.85,339.2,6966213
2025-09-23 00:00:00+05:30,339.45,344.1,338.1,343.0,10738268
2025-09-24 00:00:00+05:30,343.3,350.4,342.25,347.6,14653575
2025-09-25 00:00:00+05:30,349.3,350.8,340.0,340.5,13228081
2025-09-26 00:00:00+05:30,340.5,340.75,336.45,337.9,6337702
2025-09-29 00:00:00+05:30,339.1,343.75,338.0,340.95,16922231
2025-09-30 00:00:00+05:30,341.1,343.05,339.15,340.45,8308029
2025-10-01 00:00:00+05:30,340.3,343.05,338.05,340.25,6022078
2025-10-03 00:00:00+05:30,340.25,343.5,338.75,342.0,8506827
2025-10-06 00:00:00+05:30,340.6,341.8,335.65,339.1,8436245
2025-10-07 00:00:00+05:30,339.1,341.4,336.85,338.0,16130172
2025-10-08 00:00:00+05:30,339.25,339.25,332.3,333.8,13223442
2025-10-09 00:00:00+05:30,333.8,336.4,331.2,335.85,6824759
2025-10-10 00:00:00+05:30,336.0,341.95,335.95,339.7,8970962
2025-10-13 00:00:00+05:30,337.95,342.1,336.2,341.7,6663149
2025-10-14 00:00:00+05:30,342.0,343.0,335.2,336.65,7545848
2025-10-15 00:00:00+05:30,336.95,341.75,336.75,339.25,8121744
2025-10-16 00:00:00+05:30,340.2,342.6,339.65,341.5,6788416
2025-10-17 00:00:00+05:30,341.5,344.2,340.15,341.0,7032129
2025-10-20 00:00:00+05:30,341.4,344.45,340.3,341.95,6896835
2025-10-21 00:00:00+05:30,342.95,343.5,341.05,342.0,346988
2025-10-23 00:00:00+05:30,343.8,345.2,341.05,342.65,8710859
2025-10-24 00:00:00+05:30,342.45,343.25,338.15,339.6,7584711
2025-10-27 00:00:00+05:30,340.7,342.9,340.45,341.75,6752390
2025-10-28 00:00:00+05:30,342.4,342.9,337.3,339.15,13186584
2025-10-29 00:00:00+05:30,339.25,350.0,339.15,347.5,15423201
2025-10-30 00:00:00+05:30,349.0,349.0,343.45,345.15,6721032
2025-10-31 00:00:00+05:30,345.0,345.0,335.6,336.95,18651312
2025-11-03 00:00:00+05:30,336.85,337.5,333.4,335.2,10242245
2025-11-04 00:00:00+05:30,335.4,336.0,329.7,330.6,11887651
2025-11-06 00:00:00+05:30,332.05,332.95,324.6,326.65,11587302
2025-11-07 00:00:00+05:30,324.4,327.1,320.85,326.1,8578167
2025-11-10 00:00:00+05:30,326.1,328.25,324.0,325.45,5246998
2025-11-11 00:00:00+05:30,325.95,327.45,322.85,326.65,6103758
2025-11-12 00:00:00+05:30,327.5,328.25,325.55,327.15,6850550
2025-11-13 00:00:00+05:30,327.15,329.95,325.55,326.95,7276001
2025-11-14 00:00:00+05:30,327.0,329.9,326.2,328.45,9169855
2025-11-17 00:00:00+05:30,329.0,331.45,328.55,330.2,6283156
2025-11-18 00:00:00+05:30,329.05,329.75,327.15,328.45,6776200
2025-11-19 00:00:00+05:30,328.95,328.95,325.05,326.6,6935056
2025-11-20 00:00:00+05:30,328.0,330.0,326.2,326.6,5155775
2025-11-21 00:00:00+05:30,326.85,328.4,325.0,326.65,6142545
2025-11-24 00:00:00+05:30,326.7,327.1,322.05,323.45,13719726
2025-11-25 00:00:00+05:30,323.45,325.6,322.5,323.7,8074651
2025-11-26 00:00:00+05:30,324.3,327.8,324.0,326.1,7101095
2025-11-27 00:00:00+05:30,327.15,328.75,325.0,327.35,6755179
2025-11-28 00:00:00+05:30,328.0,328.15,324.25,326.45,8930988
2025-12-01 00:00:00+05:30,327.1,328.25,325.45,327.1,6936186
2025-12-02 00:00:00+05:30,327.45,329.95,326.75,328.6,5806943
2025-12-03 00:00:00+05:30,329.0,329.0,321.3,322.95,8546132
2025-12-04 00:00:00+05:30,322.9,324.3,321.1,322.95,5965357
2025-12-05 00:00:00+05:30,322.25,324.15,320.95,323.3,6574010
2025-12-08 00:00:00+05:30,323.2,323.2,317.85,319.5,7906928
2025-12-09 00:00:00+05:30,317.45,321.4,315.55,319.85,7152584
2025-12-10 00:00:00+05:30,319.85,323.7,319.5,321.6,5484712
2025-12-11 00:00:00+05:30,321.65,323.45,319.15,322.6,6317942
2025-12-12 00:00:00+05:30,322.9,325.95,322.9,325.05,4261023
2025-12-15 00:00:00+05:30,323.05,325.3,321.55,323.95,10219819
2025-12-16 00:00:00+05:30,322.05,323.8,319.05,321.0,5241263
2025-12-17 00:00:00+05:30,320.0,322.4,319.55,321.25,5043027
2025-12-18 00:00:00+05:30,322.0,322.15,317.0,318.5,5554193
2025-12-19 00:00:00+05:30,318.95,320.6,317.5,319.9,10833662
